asin,product_name,category,category_encoded,marketplace_region,region_encoded,price,cost,sourcing_cost,monthly_sales,monthly_revenue,monthly_profit,margin_pct,rating,num_reviews,competition,listing_score,fulfillment_type,is_winner,is_profitable,product_url,image_url
B09HK9JH4F,Smashtronics® - Case for Firetv Remote; Fire Stick Remote Cover Case; Silicone Cover fo...,Consumer Electronics,0,US,1,4.99,1.31,1.31,62,309.38,65.72,21.2,4.2,1335,1,8,Amazon FBA,0,0,https://www.amazon.in/Smashtronics%C2%AE-Silicone-Firestick-Control-Shockproof/dp/B09HK9JH4F/ref=sr_1_463?qid=1672909147&s=electronics&sr=1-463,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31dENZ1gQVL._SX300_SY300_QL70_FMwebp_.jpg
B09MMD1FDN,7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible...,Consumer Electronics,0,EU,2,4.99,1.08,1.08,22,109.78,13.86,12.6,3.9,214,3,7,Amazon FBA,0,0,https://www.amazon.in/7SEVENTM-Universal-Replacement-Original-Television/dp/B09MMD1FDN/ref=sr_1_464?qid=1672909147&s=electronics&sr=1-464,https://m.media-amazon.com/images/I/31NDmmkm19L._SX300_SY300_QL70_FMwebp_.jpg
B09HN7LD5L,PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen ...,Consumer Electronics,0,UK,3,17.62,5.35,5.35,16,281.92,6.4,2.3,4.0,184,1,8,Amazon FBA,0,0,https://www.amazon.in/PROLEGEND%C2%AE-PL-T002-Universal-Stand-Screen/dp/B09HN7LD5L/ref=sr_1_465?qid=1672909147&s=electronics&sr=1-465,https://m.media-amazon.com/images/I/21rEkD8xxpL._SX300_SY300_QL70_FMwebp_.jpg
B0BNDD9TN6,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED C...,Consumer Electronics,0,UAE,4,619.03,214.69,214.69,15,9285.45,3405.75,36.7,4.5,7,3,9,Amazon FBA,0,0,https://www.amazon.in/WANBO-X1-Pro-Projector-Correction/dp/B0BNDD9TN6/ref=sr_1_466?qid=1672909147&s=electronics&sr=1-466,https://m.media-amazon.com/images/I/41hCikFvL7L._SY300_SX300_QL70_FMwebp_.jpg
B0941392C8,Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable; White,Consumer Electronics,0,IN,0,149.0,34.55,34.55,15,2235.0,403.35,18.0,3.7,41,2,7,Amazon FBA,0,0,https://www.amazon.in/Lava-Elements-Charging-Speed-Type-C/dp/B0941392C8/ref=sr_1_467?qid=1672909147&s=electronics&sr=1-467,https://m.media-amazon.com/images/I/31VRCXh9kQS._SX300_SY300_QL70_FMwebp_.jpg
B01M5967SY,TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps; 3D; 4K; HD 1080...,Consumer Electronics,0,US,1,4.99,1.1,1.1,208,1037.92,243.36,23.4,4.2,12153,3,9,Amazon FBA,1,1,https://www.amazon.in/Tizum-10-2Gbps-Speed-Plated-Cable/dp/B01M5967SY/ref=sr_1_468?qid=1672909147&s=electronics&sr=1-468,https://m.media-amazon.com/images/I/51aZN040THL._SX300_SY300_QL70_FMwebp_.jpg
B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),Consumer Electronics,0,EU,2,4.99,1.3,1.3,15,74.85,5.25,7.0,4.2,25,1,8,Amazon FBA,0,0,https://www.amazon.in/Technotech-High-Speed-Cable-Meter/dp/B016MDK4F4/ref=sr_1_469?qid=1672909147&s=electronics&sr=1-469,https://m.media-amazon.com/images/I/51UUmio53PL._SX300_SY300_QL70_FMwebp_.jpg
B08G43CCLC,NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop; ...,Consumer Electronics,0,UK,3,4.5,0.81,0.81,22,99.0,10.56,10.7,4.2,163,2,9,Amazon FBA,0,0,https://www.amazon.in/NK-STAR-USB-Wireless-Receiver/dp/B08G43CCLC/ref=sr_1_470?qid=1672909147&s=electronics&sr=1-470,https://m.media-amazon.com/images/I/31+EyQ3FtIL._SY300_SX300_.jpg
B0B61GCHC1,LS LAPSTER Quality Assured USB 2.0 morpho cable; morpho device cable for Mso 1300 E3/E2...,Consumer Electronics,0,UAE,4,18.0,3.35,3.35,15,270.0,58.8,21.8,4.3,87,2,8,Amazon FBA,0,0,https://www.amazon.in/LS-LAPSTER-Quality-Assured-Biometric/dp/B0B61GCHC1/ref=sr_1_471?qid=1672909147&s=electronics&sr=1-471,https://m.media-amazon.com/images/I/31JbtMrUYpL._SX300_SY300_QL70_FMwebp_.jpg
B07RX14W1Q,Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord; 1.8 Meter; Dark Grey,Consumer Electronics,0,IN,0,499.0,152.53,152.53,75,37425.0,6285.0,16.8,4.4,2165,4,9,Amazon FBA,0,0,https://www.amazon.in/AmazonBasics-High-Speed-Braided-6-Foot-1-Pack/dp/B07RX14W1Q/ref=sr_1_472?qid=1672909147&s=electronics&sr=1-472,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41m1oMmTMCL._SX300_SY300_QL70_FMwebp_.jpg
B09PLD9TCD,Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UH...,Consumer Electronics,0,US,1,325.29,101.21,101.21,71,23095.59,7874.61,34.1,4.2,1510,2,8,Amazon FBA,0,0,https://www.amazon.in/Kodak-inches-Android-50UHDX7XPROBL-Bezel-Less/dp/B09PLD9TCD/ref=sr_1_473?qid=1672909147&s=electronics&sr=1-473,https://m.media-amazon.com/images/I/41s2f-e1d3L._SY300_SX300_QL70_FMwebp_.jpg
B0B8ZKWGKD,ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation;A Space-Saving Solution w...,Consumer Electronics,0,EU,2,9.92,1.91,1.91,16,158.72,51.52,32.5,4.3,106,2,8,Amazon FBA,0,0,https://www.amazon.in/Generation-Space-Saving-Solution-Management-Speakers/dp/B0B8ZKWGKD/ref=sr_1_474?qid=1672909147&s=electronics&sr=1-474,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J0RvJFffL._SX300_SY300_QL70_FMwebp_.jpg
B09NNJ9WYM,Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design,Consumer Electronics,0,UK,3,104.67,36.73,36.73,15,1570.05,281.85,18.0,3.7,129,2,8,Amazon FBA,0,0,https://www.amazon.in/Sansui-inches-JSY32SKHD-Bezel-less-Design/dp/B09NNJ9WYM/ref=sr_1_475?qid=1672909147&s=electronics&sr=1-475,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41eThX4gyWL._SY300_SX300_QL70_FMwebp_.jpg
B08H5L8V1L,Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung...,Consumer Electronics,0,UAE,4,18.0,4.11,4.11,100,1800.0,325.0,18.1,4.3,3049,1,9,Amazon FBA,1,1,https://www.amazon.in/Synqe-Charging-Charger-Samsung-Galaxy/dp/B08H5L8V1L/ref=sr_1_476?qid=1672909147&s=electronics&sr=1-476,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51L+sZTCgzL._SY300_SX300_.jpg
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),Consumer Electronics,0,IN,0,16999.0,6377.01,6377.01,407,6918593.0,1585969.11,22.9,4.2,32840,4,8,Amazon FBA,1,1,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg
B09HCH3JZG,Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv...,Consumer Electronics,0,US,1,8.42,1.69,1.69,30,252.6,98.4,39.0,4.4,390,4,9,Amazon FBA,0,0,https://www.amazon.in/BESTOR%C2%AE-48Gbps-9-80FT-Braided-Cord-4K/dp/B09HCH3JZG/ref=sr_1_478?qid=1672909147&s=electronics&sr=1-478,https://m.media-amazon.com/images/I/4175g2Idd9L._SY445_SX342_QL70_FMwebp_.jpg
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),Consumer Electronics,0,EU,2,29.99,9.46,9.46,37,1109.63,109.15,9.8,3.5,621,2,7,Amazon FBA,0,0,https://www.amazon.in/Virtual-Reality-Headset-Headphones-Gaming/dp/B097JVLW3L/ref=sr_1_479?qid=1672909147&s=electronics&sr=1-479,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31z9cuviPzL._SX300_SY300_QL70_FMwebp_.jpg
B09SB6SJB4,Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam; Suitable For All Su...,Consumer Electronics,0,UK,3,4.5,1.0,1.0,19,85.5,5.51,6.4,4.1,265,3,8,Amazon FBA,0,0,https://www.amazon.in/Amazon-Brand-Charging-Suitable-Supported/dp/B09SB6SJB4/ref=sr_1_480?qid=1672909147&s=electronics&sr=1-480,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/311Rq7jXvgL._SY445_SX342_QL70_FMwebp_.jpg
B08NW8GHCJ,Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible ...,Consumer Electronics,0,UAE,4,18.0,4.3,4.3,53,954.0,186.56,19.6,4.3,838,4,8,Amazon FBA,0,0,https://www.amazon.in/Charging-Braided-Compatible-Samsung-Galaxy/dp/B08NW8GHCJ/ref=sr_1_481?qid=1672909149&s=electronics&sr=1-481,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TBdmDqSjL._SY445_SX342_QL70_FMwebp_.jpg
B09YHLPQYT,Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X /...,Consumer Electronics,0,IN,0,246.0,46.63,46.63,18,4428.0,1536.12,34.7,4.2,143,3,8,Amazon FBA,0,0,https://www.amazon.in/Shopoflux-Silicone-Remote-Cover-Xiaomi/dp/B09YHLPQYT/ref=sr_1_482?qid=1672909149&s=electronics&sr=1-482,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/213GZPC7uwL._SX300_SY300_QL70_FMwebp_.jpg
B08G1RW2Q3,EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast C...,Consumer Electronics,0,US,1,4.99,1.01,1.01,18,89.82,23.4,26.1,4.0,151,3,8,Amazon FBA,0,0,https://www.amazon.in/EYNK-Charging-Charger-Transfer-Smartphones/dp/B08G1RW2Q3/ref=sr_1_483?qid=1672909149&s=electronics&sr=1-483,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WPRa-K7GL._SY445_SX342_QL70_FMwebp_.jpg
B08YXJJW8H,LUNAGARIYA®; Protective Case Compatible with JIO Settop Box Remote Control;PU Leather C...,Consumer Electronics,0,EU,2,4.99,0.97,0.97,18,89.82,12.24,13.6,3.9,200,3,8,Amazon FBA,0,0,https://www.amazon.in/LUNAGARIYA%C2%AE-Protective-Compatible-Control-Dimensions/dp/B08YXJJW8H/ref=sr_1_484?qid=1672909149&s=electronics&sr=1-484,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41sA8PA31pL._SY300_SX300_QL70_FMwebp_.jpg
B09P8M18QM,7SEVEN® Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Se...,Consumer Electronics,0,UK,3,13.04,4.55,4.55,15,195.6,-27.6,-14.1,3.3,227,2,7,Amazon FBA,0,0,https://www.amazon.in/7SEVENTM-Bluetooth-Command-Compatible-Control/dp/B09P8M18QM/ref=sr_1_485?qid=1672909149&s=electronics&sr=1-485,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31w1SSKA-tL._SX300_SY300_QL70_FMwebp_.jpg
B08BG4M4N7,PRUSHTI COVER AND BAGS; Protective Case for Airtel Xstream settop Box Remote Remote Con...,Consumer Electronics,0,UAE,4,18.0,4.28,4.28,26,468.0,89.96,19.2,3.8,538,1,8,Amazon FBA,0,0,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg
B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),Consumer Electronics,0,IN,0,299.0,89.46,89.46,16,4784.0,329.6,6.9,4.0,171,3,7,Amazon FBA,0,0,https://www.amazon.in/Female-Converter-Adapter-Projectors-Devices/dp/B07VJ9ZTXS/ref=sr_1_487?qid=1672909149&s=electronics&sr=1-487,https://m.media-amazon.com/images/I/41dwFttHxpL._SX300_SY300_QL70_FMwebp_.jpg
B084872DQY,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),Consumer Electronics,0,US,1,180.71,59.98,59.98,375,67766.25,23017.5,34.0,4.3,27508,2,8,Amazon FBA,1,1,https://www.amazon.in/Mi-inches-Ready-Android-Black/dp/B084872DQY/ref=sr_1_488?qid=1672909149&s=electronics&sr=1-488,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51xmNdrIlcS._SY300_SX300_QL70_FMwebp_.jpg
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - ...,Consumer Electronics,0,EU,2,4.99,1.34,1.34,60,299.4,19.2,6.4,3.9,1454,2,7,Amazon FBA,0,0,https://www.amazon.in/Storite-USB-2-0-Mini-External/dp/B00GGGOYEU/ref=sr_1_489?qid=1672909149&s=electronics&sr=1-489,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Wb7LHAeLL._SY300_SX300_QL70_FMwebp_.jpg
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),Consumer Electronics,0,UK,3,238.0,82.57,82.57,101,24038.0,3644.08,15.2,4.2,2951,3,8,Amazon FBA,1,1,https://www.amazon.in/TCL-inches-Certified-Android-43P615/dp/B08FD2VSD9/ref=sr_1_490?qid=1672909149&s=electronics&sr=1-490,https://m.media-amazon.com/images/I/51UuhCYmBnL._SY300_SX300_QL70_FMwebp_.jpg
B0BQRJ3C47,REDTECH USB-C to Lightning Cable 3.3FT; [Apple MFi Certified] Lightning to Type C Fast ...,Consumer Electronics,0,UAE,4,18.0,4.08,4.08,29,522.0,110.78,21.2,5.0,250,5,9,Amazon FBA,0,0,https://www.amazon.in/REDTECH-Lightning-Certified-Charging-Compatible/dp/B0BQRJ3C47/ref=sr_1_491?qid=1672909149&s=electronics&sr=1-491,https://m.media-amazon.com/images/I/31-q0xhaTAL._SY445_SX342_QL70_FMwebp_.jpg
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),Consumer Electronics,0,IN,0,61999.0,21637.68,21637.68,147,9113853.0,2576499.87,28.3,4.1,6753,1,8,Amazon FBA,1,1,https://www.amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_492?qid=1672909149&s=electronics&sr=1-492,https://m.media-amazon.com/images/I/41sSPp4pkYL._SY300_SX300_QL70_FMwebp_.jpg
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),Consumer Electronics,0,US,1,295.17,104.97,104.97,103,30402.51,9440.98,31.1,3.9,3518,4,8,Amazon FBA,1,1,https://www.amazon.in/AmazonBasics-108cm-inch-Ultra-Smart/dp/B087JWLZ2K/ref=sr_1_493?qid=1672909149&s=electronics&sr=1-493,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51z60rNcKSL._SY300_SX300_QL70_FMwebp_.jpg
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),Consumer Electronics,0,EU,2,116.66,35.4,35.4,54,6299.64,1368.9,21.7,4.2,1510,5,9,Amazon FBA,0,0,https://www.amazon.in/Kodak-inches-Certified-Android-32HDX7XPROBL/dp/B09DSXK8JX/ref=sr_1_494?qid=1672909149&s=electronics&sr=1-494,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xL87ElgjL._SY300_SX300_QL70_FMwebp_.jpg
B08V9C4B1J,Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z F...,Consumer Electronics,0,UK,3,4.5,1.05,1.05,48,216.0,10.08,4.7,4.3,838,3,8,Amazon FBA,0,0,https://www.amazon.in/Synqe-Braided-Charging-Compatible-Samsung/dp/B08V9C4B1J/ref=sr_1_495?qid=1672909149&s=electronics&sr=1-495,https://m.media-amazon.com/images/I/31FmMK7a9PL._SY445_SX342_QL70_FMwebp_.jpg
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,Consumer Electronics,0,UAE,4,18.0,4.6,4.6,18,324.0,58.5,18.1,3.8,136,4,8,Amazon FBA,0,0,https://www.amazon.in/Airtel-DigitalTV-Setup-Box-Remote/dp/B08PKBMJKS/ref=sr_1_496?qid=1672909149&s=electronics&sr=1-496,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Lfjbfc47L._SX300_SY300_QL70_FMwebp_.jpg
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Fe...,Consumer Electronics,0,IN,0,1299.0,368.42,368.42,24,31176.0,8851.44,28.4,4.3,301,3,8,Amazon FBA,0,0,https://www.amazon.in/Airtel-Pack-Entertainment-Installation-Months/dp/B0B8VQ7KDS/ref=sr_1_497?qid=1672909149&s=electronics&sr=1-497,https://m.media-amazon.com/images/I/41Jy61seJKL._SX300_SY300_QL70_FMwebp_.jpg
B086JTMRYL,ESR USB C to Lightning Cable; 10 ft (3 m); MFi-Certified; Braided Nylon Power Delivery ...,Consumer Electronics,0,US,1,18.3,6.84,6.84,254,4648.2,38.1,0.8,4.4,19763,3,8,Amazon FBA,0,0,https://www.amazon.in/ESR-Lightning-MFi-Certified-Delivery-Charging/dp/B086JTMRYL/ref=sr_1_498?qid=1672909149&s=electronics&sr=1-498,https://m.media-amazon.com/images/I/41I2mS67DyL._SY300_SX300_QL70_FMwebp_.jpg
B09RWQ7YR6,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),Consumer Electronics,0,EU,2,522.21,177.58,177.58,341,178073.61,36507.46,20.5,4.3,21252,3,9,Amazon FBA,1,1,https://www.amazon.in/138-8-inches-Ultra-Android-L55M6-ES/dp/B09RWQ7YR6/ref=sr_1_499?qid=1672909149&s=electronics&sr=1-499,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41mW+TS5WKL._SY300_SX300_.jpg
B00OFM6PEO,Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Ext...,Consumer Electronics,0,UK,3,4.5,1.19,1.19,91,409.5,16.38,4.0,4.3,1902,2,9,Amazon FBA,0,0,https://www.amazon.in/Storite%C2%AE-150cm-Female-Extension-Printers/dp/B00OFM6PEO/ref=sr_1_500?qid=1672909149&s=electronics&sr=1-500,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51R1cOolXRL._SX300_SY300_QL70_FMwebp_.jpg
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling; AI Voice Assis...",Consumer Electronics,0,UAE,4,79.6,25.32,25.32,259,20616.4,4449.62,21.6,4.2,13937,4,9,Amazon FBA,1,1,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF57RN3K/ref=sr_1_1?qid=1672895748&s=electronics&sr=1-1,https://m.media-amazon.com/images/I/41WCgGbvwhL._SX300_SY300_QL70_ML2_.jpg
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"";120+ Sports Modes; 240*240 P...",Consumer Electronics,0,IN,0,1998.0,620.31,620.31,314,627372.0,182653.8,29.1,4.3,27696,2,9,Amazon FBA,1,1,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6/ref=sr_1_4?qid=1672895748&s=electronics&sr=1-4,https://m.media-amazon.com/images/I/41sHRWXCfvL._SX300_SY300_QL70_ML2_.jpg
B0B5B6PQCT,boAt Wave Call Smart Watch; Smart Talk with Advanced Dedicated Bluetooth Calling Chip; ...,Consumer Electronics,0,US,1,24.08,7.58,7.58,244,5875.52,656.36,11.2,3.8,17831,4,7,Amazon FBA,0,0,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5B6PQCT/ref=sr_1_5?qid=1672895748&s=electronics&sr=1-5,https://m.media-amazon.com/images/I/41d69zua5LL._SX300_SY300_QL70_ML2_.jpg
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Typ...,Consumer Electronics,0,EU,2,22.77,8.34,8.34,914,20811.78,-904.86,-4.3,4.3,178912,3,9,Amazon FBA,0,0,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_6?qid=1672895748&s=electronics&sr=1-6,https://m.media-amazon.com/images/I/31grUs8OpvL._SX300_SY300_QL70_ML2_.jpg
B0BBN4DZBD,Redmi A1 (Light Blue; 2GB RAM; 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Batte...,Consumer Electronics,0,UK,3,61.9,18.41,18.41,145,8975.5,1639.95,18.3,4.0,7807,2,8,Amazon FBA,1,1,https://www.amazon.in/Redmi-Storage-Segment-5000mAh-Battery/dp/B0BBN4DZBD/ref=sr_1_7?qid=1672895748&s=electronics&sr=1-7,https://m.media-amazon.com/images/I/41Wd9J6nfpL._SX300_SY300_QL70_ML2_.jpg
B0B3CPQ5PF,OnePlus Nord 2T 5G (Jade Fog; 8GB RAM; 128GB Storage),Consumer Electronics,0,UAE,4,1283.14,368.03,368.03,211,270742.54,128585.51,47.5,4.3,17415,5,8,Amazon FBA,1,1,https://www.amazon.in/OnePlus-Nord-Jade-128GB-Storage/dp/B0B3CPQ5PF/ref=sr_1_8?qid=1672895748&s=electronics&sr=1-8,https://m.media-amazon.com/images/I/41iEc0hf6TL._SX300_SY300_QL70_ML2_.jpg
B0B3CQBRB4,OnePlus Nord 2T 5G (Gray Shadow; 8GB RAM; 128GB Storage),Consumer Electronics,0,IN,0,28999.0,10920.51,10920.51,232,6727768.0,1613404.56,24.0,4.3,17415,3,8,Amazon FBA,1,1,https://www.amazon.in/OnePlus-Nord-Shadow-128GB-Storage/dp/B0B3CQBRB4/ref=sr_1_9?qid=1672895748&s=electronics&sr=1-9,https://m.media-amazon.com/images/I/41qLZhKF5ZL._SX300_SY300_QL70_ML2_.jpg
B0BBN56J5H,Redmi A1 (Black; 2GB RAM; 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | ...,Consumer Electronics,0,US,1,78.3,22.75,22.75,132,10335.6,3187.8,30.8,4.0,7807,3,8,Amazon FBA,1,1,https://www.amazon.in/Redmi-Storage-Segment-5000mAh-Battery/dp/B0BBN56J5H/ref=sr_1_10?qid=1672895748&s=electronics&sr=1-10,https://m.media-amazon.com/images/I/41CB1rnC5tL._SX300_SY300_QL70_ML2_.jpg
B0BBN3WF7V,Redmi A1 (Light Green; 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery |...,Consumer Electronics,0,EU,2,72.21,21.32,21.32,173,12492.33,2761.08,22.1,4.0,7807,3,7,Amazon FBA,1,1,https://www.amazon.in/Redmi-Segment-5000mAh-Battery-Leather/dp/B0BBN3WF7V/ref=sr_1_11?qid=1672895748&s=electronics&sr=1-11,https://m.media-amazon.com/images/I/41JM3Ra+tiL._SY300_SX300_.jpg
B0BDRVFDKP,SanDisk Ultra® microSDXC™ UHS-I Card; 64GB; 140MB/s R; 10 Y Warranty; for Smartphones,Consumer Electronics,0,UK,3,5.42,1.51,1.51,600,3252.0,312.0,9.6,4.4,67259,5,8,Amazon FBA,0,0,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDXCTM-Warranty-Smartphones/dp/B0BDRVFDKP/ref=sr_1_12?qid=1672895748&s=electronics&sr=1-12,https://m.media-amazon.com/images/I/41ML8ZbPiiL._SY300_SX300_QL70_ML2_.jpg
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display; 550 NITS; 150+ Cl...",Consumer Electronics,0,UAE,4,83.98,24.71,24.71,168,14108.64,4159.68,29.5,4.1,10689,2,8,Amazon FBA,1,1,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LVS732/ref=sr_1_13?qid=1672895748&s=electronics&sr=1-13,https://m.media-amazon.com/images/I/41Peg4pz7fL._SX300_SY300_QL70_ML2_.jpg
B09V2Q4QVQ,Nokia 105 Single SIM; Keypad Mobile Phone with Wireless FM Radio | Charcoal,Consumer Electronics,0,IN,0,1299.0,371.81,371.81,881,1144419.0,307777.35,26.9,4.0,128311,4,8,Amazon FBA,1,1,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B09V2Q4QVQ/ref=sr_1_14?qid=1672895748&s=electronics&sr=1-14,https://m.media-amazon.com/images/I/31-hWNXDxiL._SX300_SY300_QL70_ML2_.jpg
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display; Sleek Metal Body; HR & SpO2 Level Moni...",Consumer Electronics,0,US,1,18.06,5.61,5.61,265,4785.9,304.75,6.4,3.9,21796,3,7,Amazon FBA,0,0,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Activity/dp/B09V12K8NT/ref=sr_1_15?qid=1672895748&s=electronics&sr=1-15,https://m.media-amazon.com/images/I/41rxRY5TDSL._SX300_SY300_QL70_ML2_.jpg
B01DEWVZ2C,JBL C100SI Wired In Ear Headphones with Mic; JBL Pure Bass Sound; One Button Multi-func...,Consumer Electronics,0,EU,2,6.66,1.79,1.79,780,5194.8,803.4,15.5,4.1,192590,3,8,Amazon FBA,1,1,https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_16?qid=1672895748&s=electronics&sr=1-16,https://m.media-amazon.com/images/I/31NnmYempPL._SX300_SY300_QL70_ML2_.jpg
B0BMGB3CH9,Samsung Galaxy M04 Dark Blue; 4GB RAM; 64GB Storage | Upto 8GB RAM with RAM Plus | Medi...,Consumer Electronics,0,UK,3,90.47,32.82,32.82,29,2623.63,325.38,12.4,4.2,284,1,8,Amazon FBA,0,0,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGB3CH9/ref=sr_1_17?qid=1672895748&s=electronics&sr=1-17,https://m.media-amazon.com/images/I/41kg-+XWoxL._SY300_SX300_.jpg
B08D77XZX5,PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic; Enhanced Bass; 10m...,Consumer Electronics,0,UAE,4,26.5,6.05,6.05,398,10547.0,3550.16,33.7,3.9,58162,4,7,Amazon FBA,1,1,https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08D77XZX5/ref=sr_1_18?qid=1672895748&s=electronics&sr=1-18,https://m.media-amazon.com/images/I/41KBaLUTYHL._SX300_SY300_QL70_ML2_.jpg
